Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,2.515000104904175,2.680000066757202,2.450000047683716,2.4749999046325684,1.4855750799179077,153950
2002-07-02,2.490000009536743,2.5799999237060547,2.4749999046325684,2.5250000953674316,1.5155868530273438,135780
2002-07-03,2.559999942779541,2.6050000190734863,2.4700000286102295,2.5,1.5005806684494019,98710
2002-07-04,2.5,2.559999942779541,2.450000047683716,2.494999885559082,1.4975794553756714,100910
2002-07-05,2.4800000190734863,2.5399999618530273,2.375,2.390000104904175,1.4345554113388062,47420
2002-07-08,2.450000047683716,2.5999999046325684,2.450000047683716,2.509999990463257,1.5065829753875732,121100
2002-07-09,2.6500000953674316,2.6500000953674316,2.259999990463257,2.375,1.4255516529083252,72730
2002-07-10,2.450000047683716,2.4749999046325684,2.299999952316284,2.305000066757202,1.3835352659225464,268750
2002-07-11,2.319999933242798,2.319999933242798,2.25,2.2750000953674316,1.3655283451080322,53360
2002-07-12,2.244999885559082,2.299999952316284,2.1549999713897705,2.2049999237060547,1.3235121965408325,52160
2002-07-15,2.140000104904175,2.200000047683716,2.069999933242798,2.0999999046325684,1.260487675666809,50160
2002-07-16,2.0,2.200000047683716,2.0,2.075000047683716,1.245482087135315,121170
2002-07-17,1.899999976158142,2.190000057220459,1.899999976158142,1.9850000143051147,1.191461443901062,31240
2002-07-18,2.0250000953674316,2.049999952316284,1.9550000429153442,1.975000023841858,1.1854591369628906,63160
2002-07-19,2.0,2.0299999713897705,1.9249999523162842,1.9900000095367432,1.1944622993469238,13590
2002-07-22,1.8799999952316284,1.8799999952316284,1.7949999570846558,1.7999999523162842,1.0804181098937988,28700
2002-07-23,1.7999999523162842,1.8899999856948853,1.7999999523162842,1.7999999523162842,1.0804181098937988,11000
2002-07-24,1.850000023841858,1.8949999809265137,1.75,1.7599999904632568,1.0564086437225342,20200
2002-07-25,1.774999976158142,1.8600000143051147,1.7699999809265137,1.7999999523162842,1.0804181098937988,62500
2002-07-26,1.7200000286102295,1.774999976158142,1.7100000381469727,1.715000033378601,1.0293983221054077,32000
2002-07-29,1.6349999904632568,1.6449999809265137,1.6100000143051147,1.6100000143051147,0.9663740992546082,26510
