Date,Open,High,Low,Close,Adj Close,Volume
2008-03-12,48.712501525878906,48.712501525878906,44.53125,45.48749923706055,16.389822006225586,297815850
2008-03-13,43.631248474121094,45.599998474121094,40.6875,42.599998474121094,15.349414825439453,62316426
2008-03-14,43.125,43.78125,41.006248474121094,42.16875076293945,15.19403076171875,17767911
2008-03-17,39.75,40.875,37.6875,39.29999923706055,14.160374641418457,22096530
2008-03-18,39.0,40.875,38.287498474121094,39.45000076293945,14.214424133300781,14321095
2008-03-19,40.125,41.13750076293945,37.875,38.306251525878906,13.802313804626465,8372946
2008-03-24,38.681251525878906,39.26250076293945,34.743751525878906,36.07500076293945,12.99836254119873,8111530
2008-03-25,36.974998474121094,39.73125076293945,35.71875,39.28125,14.153620719909668,17327069
2008-03-26,39.375,40.275001525878906,38.51250076293945,39.46875,14.221179008483887,12545914
2008-03-27,39.375,41.90625,39.28125,41.32500076293945,14.89001750946045,18664183
2008-03-28,41.625,41.98125076293945,39.45000076293945,40.89374923706055,14.73462963104248,8785957
2008-03-31,41.04375076293945,41.212501525878906,39.65625,39.91875076293945,14.383325576782227,5974893
2008-04-01,40.29375076293945,40.837501525878906,38.88750076293945,39.11249923706055,14.092819213867188,2373311
2008-04-02,39.75,40.837501525878906,38.88750076293945,39.01874923706055,14.059041976928711,2114965
2008-04-03,39.26250076293945,39.63750076293945,38.92499923706055,39.131248474121094,14.099575996398926,1639461
2008-04-04,39.11249923706055,40.23749923706055,37.912498474121094,38.381248474121094,13.829339027404785,3047565
2008-04-07,38.71875,40.125,38.13750076293945,39.84375,14.35629653930664,2000738
2008-04-08,39.5625,41.099998474121094,39.20624923706055,40.29375076293945,14.518439292907715,3875634
2008-04-09,39.75,42.65625,39.412498474121094,42.35625076293945,15.261590003967285,7785034
2008-04-10,42.09375,43.462501525878906,41.26874923706055,41.775001525878906,15.052159309387207,6491543
2008-04-11,42.09375,42.525001525878906,40.96875,41.868751525878906,15.0859375,3090477
2008-04-15,41.25,43.79999923706055,40.912498474121094,43.443748474121094,15.653428077697754,7239253
2008-04-16,43.79999923706055,44.212501525878906,42.375,43.04999923706055,15.511554718017578,3919037
2008-04-17,43.875,43.875,43.125,43.29375076293945,15.599387168884277,2470733
2008-04-21,43.5,44.400001525878906,42.9375,43.04999923706055,15.511554718017578,3563362
2008-04-22,42.9375,43.349998474121094,42.412498474121094,42.73125076293945,15.39670467376709,1931543
2008-04-23,43.125,43.20000076293945,41.625,42.35625076293945,15.261590003967285,2335903
2008-04-24,42.46875,43.78125,42.375,42.618751525878906,15.356173515319824,4241119
2008-04-25,42.75,44.587501525878906,42.056251525878906,43.89374923706055,15.815572738647461,3791983
2008-04-28,45.0,45.0,41.88750076293945,42.9375,15.47101879119873,8341909
2008-04-29,43.125,45.26250076293945,43.125,44.83124923706055,16.15336799621582,17880682
2008-04-30,45.375,47.32500076293945,45.0,45.95624923706055,16.558725357055664,20622829
2008-05-02,46.76250076293945,47.04375076293945,45.11249923706055,45.48749923706055,16.389822006225586,5339143
2008-05-05,45.5625,47.212501525878906,45.224998474121094,46.29375076293945,16.680330276489258,8187823
2008-05-06,46.650001525878906,46.79999923706055,43.98749923706055,44.868751525878906,16.166881561279297,5077154
2008-05-07,45.0,45.65625,44.287498474121094,45.243751525878906,16.301998138427734,3494773
2008-05-08,44.83124923706055,45.84375,44.25,45.01874923706055,16.22092628479004,2593906
2008-05-09,44.587501525878906,45.0,43.181251525878906,43.462501525878906,15.660192489624023,3402522
2008-05-12,42.76874923706055,43.837501525878906,41.8125,43.42499923706055,15.646676063537598,2562327
2008-05-13,44.0625,44.775001525878906,42.95624923706055,43.23749923706055,15.579119682312012,2628837
2008-05-14,43.3125,44.025001525878906,42.82500076293945,43.66875076293945,15.734504699707031,2672493
2008-05-15,44.23125076293945,44.36249923706055,43.631248474121094,43.89374923706055,15.815572738647461,611594
2008-05-16,44.17499923706055,44.25,43.6875,43.875,15.808815002441406,647154
2008-05-20,44.13750076293945,44.625,43.6875,44.006248474121094,15.856110572814941,1679229
2008-05-21,43.6875,45.318748474121094,43.6875,44.54999923706055,16.05202865600586,3930973
2008-05-22,44.4375,44.4375,42.84375,43.10625076293945,15.531822204589844,2142071
2008-05-23,43.76250076293945,43.76250076293945,42.787498474121094,43.10625076293945,15.531822204589844,1830423
2008-05-26,42.39374923706055,42.900001525878906,41.287498474121094,41.73749923706055,15.038640975952148,1186311
2008-05-27,42.63750076293945,43.443748474121094,40.40625,40.61249923706055,14.633288383483887,1908535
2008-05-28,40.875,41.849998474121094,40.349998474121094,41.493751525878906,14.950819969177246,2098522
2008-05-29,41.8125,42.29999923706055,39.787498474121094,40.40625,14.558972358703613,4323519
2008-05-30,40.5,40.875,40.125,40.20000076293945,14.484661102294922,716967
2008-06-02,40.40625,40.79999923706055,38.868751525878906,39.056251525878906,14.072552680969238,1242458
2008-06-03,38.25,38.88750076293945,37.51874923706055,38.099998474121094,13.72800350189209,3179701
2008-06-04,38.306251525878906,38.849998474121094,37.181251525878906,37.79999923706055,13.619901657104492,1417685
2008-06-05,38.587501525878906,38.587501525878906,37.443748474121094,38.212501525878906,13.768537521362305,684682
2008-06-06,38.54999923706055,38.625,37.875,38.212501525878906,13.768537521362305,639573
2008-06-09,36.75,37.5,35.625,37.275001525878906,13.430737495422363,1454589
2008-06-10,37.125,37.98749923706055,36.037498474121094,37.818748474121094,13.626659393310547,1376319
2008-06-11,38.25,39.11249923706055,37.912498474121094,38.474998474121094,13.863116264343262,1202341
2008-06-12,37.5,38.212501525878906,37.125,38.006248474121094,13.694217681884766,1037762
2008-06-13,38.4375,38.53125,37.5,37.650001525878906,13.5658597946167,1044906
2008-06-16,38.17499923706055,38.568748474121094,38.099998474121094,38.32500076293945,13.80907154083252,333711
2008-06-17,38.08124923706055,38.64374923706055,37.875,38.53125,13.883383750915527,1093415
2008-06-18,38.662498474121094,40.087501525878906,38.53125,38.79375076293945,13.977968215942383,1701055
2008-06-19,38.287498474121094,38.51250076293945,36.58124923706055,37.04999923706055,13.349668502807617,1262839
